id,book_id,chapter,verse,text,text_web,text_kjv
33496,70,47,5,"For he called upon the most high Lord; and he gave him strength in his right hand to slay that mighty warrior, and set up the horn of his people.", "For he called upon the most high Lord; and he gave him strength in his right hand to slay that mighty warrior, and set up the horn of his people.", ""
33497,70,47,6,"So the people honoured him with ten thousands, and praised him in the blessings of the Lord, in that he gave him a crown of glory.", "So the people honoured him with ten thousands, and praised him in the blessings of the Lord, in that he gave him a crown of glory.", ""
33498,70,47,7,"For he destroyed the enemies on every side, and brought to nought the Philistines his adversaries, and brake their horn in sunder unto this day.", "For he destroyed the enemies on every side, and brought to nought the Philistines his adversaries, and brake their horn in sunder unto this day.", ""
33499,70,47,8,"In all his works he praised the Holy One most high with words of glory; with his whole heart he sung songs, and loved him that made him.", "In all his works he praised the Holy One most high with words of glory; with his whole heart he sung songs, and loved him that made him.", ""
33500,70,47,9,"He set singers also before the altar, that by their voices they might make sweet melody, and daily sing praises in their songs.", "He set singers also before the altar, that by their voices they might make sweet melody, and daily sing praises in their songs.", ""
33501,70,47,10,"He beautified their feasts, and set in order the solemn times until the end, that they might praise his holy name, and that the temple might sound from morning.", "He beautified their feasts, and set in order the solemn times until the end, that they might praise his holy name, and that the temple might sound from morning.", ""
33502,70,47,11,"The Lord took away his sins, and exalted his horn for ever: he gave him a covenant of kings, and a throne of glory in Israel.", "The Lord took away his sins, and exalted his horn for ever: he gave him a covenant of kings, and a throne of glory in Israel.", ""
33503,70,47,12,"After him rose up a wise son, and for his sake he dwelt at large.", "After him rose up a wise son, and for his sake he dwelt at large.", ""
33504,70,47,13,"Solomon reigned in a peaceable time, and was honoured; for God made all quiet round about him, that he might build an house in his name, and prepare his sanctuary for ever.", "Solomon reigned in a peaceable time, and was honoured; for God made all quiet round about him, that he might build an house in his name, and prepare his sanctuary for ever.", ""
33505,70,47,14,"How wise wast thou in thy youth and, as a flood, filled with understanding!", "How wise wast thou in thy youth and, as a flood, filled with understanding!", ""
33506,70,47,15,"Thy soul covered the whole earth, and thou filledst it with dark parables.", "Thy soul covered the whole earth, and thou filledst it with dark parables.", ""
33507,70,47,16,"Thy name went far unto the islands; and for thy peace thou wast beloved.", "Thy name went far unto the islands; and for thy peace thou wast beloved.", ""
33508,70,47,17,"The countries marvelled at thee for thy songs, and proverbs, and parables, and interpretations.", "The countries marvelled at thee for thy songs, and proverbs, and parables, and interpretations.", ""
33509,70,47,18,"By the name of the Lord God, which is called the Lord God of Israel, thou didst gather gold as tin and didst multiply silver as lead.", "By the name of the Lord God, which is called the Lord God of Israel, thou didst gather gold as tin and didst multiply silver as lead.", ""
33510,70,47,19,"Thou didst bow thy loins unto women, and by thy body thou wast brought into subjection.", "Thou didst bow thy loins unto women, and by thy body thou wast brought into subjection.", ""
33511,70,47,20,"Thou didst stain thy honour, and pollute thy seed: so that thou broughtest wrath upon thy children, and wast grieved for thy folly.", "Thou didst stain thy honour, and pollute thy seed: so that thou broughtest wrath upon thy children, and wast grieved for thy folly.", ""
33512,70,47,21,"So the kingdom was divided, and out of Ephraim ruled a rebellious kingdom.", "So the kingdom was divided, and out of Ephraim ruled a rebellious kingdom.", ""
33513,70,47,22,"But the Lord will never leave off his mercy, neither shall any of his works perish, neither will he abolish the posterity of his elect, and the seed of him that loveth him he will not take away: wherefore he gave a remnant unto Jacob, and out of him a root unto David.", "But the Lord will never leave off his mercy, neither shall any of his works perish, neither will he abolish the posterity of his elect, and the seed of him that loveth him he will not take away: wherefore he gave a remnant unto Jacob, and out of him a root unto David.", ""
33514,70,47,23,"Thus rested Solomon with his fathers, and of his seed he left behind him Roboam, even the foolishness of the people, and one that had no understanding, who turned away the people through his counsel. There was also Jeroboam the son of Nebat, who caused Israel to sin, and shewed Ephraim the way of sin:", "Thus rested Solomon with his fathers, and of his seed he left behind him Roboam, even the foolishness of the people, and one that had no understanding, who turned away the people through his counsel. There was also Jeroboam the son of Nebat, who caused Israel to sin, and shewed Ephraim the way of sin:", ""
33515,70,47,24,"And their sins were multiplied exceedingly, that they were driven out of the land.", "And their sins were multiplied exceedingly, that they were driven out of the land.", ""
33516,70,47,25,"For they sought out all wickedness, till the vengeance came upon them.", "For they sought out all wickedness, till the vengeance came upon them.", ""
33517,70,48,1,"Then stood up Elias the prophet as fire, and his word burned like a lamp.", "Then stood up Elias the prophet as fire, and his word burned like a lamp.", ""
33518,70,48,2,"He brought a sore famine upon them, and by his zeal he diminished their number.", "He brought a sore famine upon them, and by his zeal he diminished their number.", ""
33519,70,48,3,"By the word of the Lord he shut up the heaven, and also three times brought down fire.", "By the word of the Lord he shut up the heaven, and also three times brought down fire.", ""
33520,70,48,4,"O Elias, how wast thou honoured in thy wondrous deeds! and who may glory like unto thee!", "O Elias, how wast thou honoured in thy wondrous deeds! and who may glory like unto thee!", ""
33521,70,48,5,"Who didst raise up a dead man from death, and his soul from the place of the dead, by the word of the most High:", "Who didst raise up a dead man from death, and his soul from the place of the dead, by the word of the most High:", ""
33522,70,48,6,"Who broughtest kings to destruction, and honorable men from their bed:", "Who broughtest kings to destruction, and honorable men from their bed:", ""
33523,70,48,7,"Who heardest the rebuke of the Lord in Sinai, and in Horeb the judgment of vengeance:", "Who heardest the rebuke of the Lord in Sinai, and in Horeb the judgment of vengeance:", ""
33524,70,48,8,"Who annointedst kings to take revenge, and prophets to succeed after him:", "Who annointedst kings to take revenge, and prophets to succeed after him:", ""
33525,70,48,9,"Who was taken up in a whirlwind of fire, and in a chariot of fiery horses:", "Who was taken up in a whirlwind of fire, and in a chariot of fiery horses:", ""
33526,70,48,10,"Who wast ordained for reproofs in their times, to pacify the wrath of the Lord’s judgment, before it brake forth into fury, and to turn the heart of the father unto the son, and to restore the tribes of Jacob.", "Who wast ordained for reproofs in their times, to pacify the wrath of the Lord’s judgment, before it brake forth into fury, and to turn the heart of the father unto the son, and to restore the tribes of Jacob.", ""
33527,70,48,11,"Blessed are they that saw thee, and slept in love; for we shall surely live.", "Blessed are they that saw thee, and slept in love; for we shall surely live.", ""
33528,70,48,12,"Elias it was, who was covered with a whirlwind: and Eliseus was filled with his spirit: whilst he lived, he was not moved with the presence of any prince, neither could any bring him into subjection.", "Elias it was, who was covered with a whirlwind: and Eliseus was filled with his spirit: whilst he lived, he was not moved with the presence of any prince, neither could any bring him into subjection.", ""
33529,70,48,13,"No word could overcome him; and after his death his body prophesied.", "No word could overcome him; and after his death his body prophesied.", ""
33530,70,48,14,"He did wonders in his life, and at his death were his works marvellous.", "He did wonders in his life, and at his death were his works marvellous.", ""
33531,70,48,15,"For all this the people repented not, neither departed they from their sins, till they were spoiled and carried out of their land, and were scattered through all the earth: yet there remained a small people, and a ruler in the house of David:", "For all this the people repented not, neither departed they from their sins, till they were spoiled and carried out of their land, and were scattered through all the earth: yet there remained a small people, and a ruler in the house of David:", ""
33532,70,48,16,"Of whom some did that which was pleasing to God, and some multiplied sins.", "Of whom some did that which was pleasing to God, and some multiplied sins.", ""
33533,70,48,17,"Ezekias fortified his city, and brought in water into the midst thereof: he digged the hard rock with iron, and made wells for waters.", "Ezekias fortified his city, and brought in water into the midst thereof: he digged the hard rock with iron, and made wells for waters.", ""
33534,70,48,18,"In his time Sennacherib came up, and sent Rabsaces, and lifted up his hand against Sion, and boasted proudly.", "In his time Sennacherib came up, and sent Rabsaces, and lifted up his hand against Sion, and boasted proudly.", ""
33535,70,48,19,"Then trembled their hearts and hands, and they were in pain, as women in travail.", "Then trembled their hearts and hands, and they were in pain, as women in travail.", ""
33536,70,48,20,"But they called upon the Lord which is merciful, and stretched out their hands toward him: and immediately the Holy One heard them out of heaven, and delivered them by the ministry of Esay.", "But they called upon the Lord which is merciful, and stretched out their hands toward him: and immediately the Holy One heard them out of heaven, and delivered them by the ministry of Esay.", ""
33537,70,48,21,"He smote the host of the Assyrians, and his angel destroyed them.", "He smote the host of the Assyrians, and his angel destroyed them.", ""
33538,70,48,22,"For Ezekias had done the thing that pleased the Lord, and was strong in the ways of David his father, as Esay the prophet, who was great and faithful in his vision, had commanded him.", "For Ezekias had done the thing that pleased the Lord, and was strong in the ways of David his father, as Esay the prophet, who was great and faithful in his vision, had commanded him.", ""
33539,70,48,23,"In his time the sun went backward, and he lengthened the king’s life.", "In his time the sun went backward, and he lengthened the king’s life.", ""
33540,70,48,24,"He saw by an excellent spirit what should come to pass at the last, and he comforted them that mourned in Sion.", "He saw by an excellent spirit what should come to pass at the last, and he comforted them that mourned in Sion.", ""
33541,70,48,25,"He shewed what should come to pass for ever, and secret things or ever they came.", "He shewed what should come to pass for ever, and secret things or ever they came.", ""
33542,70,49,1,"The remembrance of Josias is like the composition of the perfume that is made by the art of the apothecary: it is sweet as honey in all mouths, and as musick at a banquet of wine.", "The remembrance of Josias is like the composition of the perfume that is made by the art of the apothecary: it is sweet as honey in all mouths, and as musick at a banquet of wine.", ""
33543,70,49,2,"He behaved himself uprightly in the conversion of the people, and took away the abominations of iniquity.", "He behaved himself uprightly in the conversion of the people, and took away the abominations of iniquity.", ""
33544,70,49,3,"He directed his heart unto the Lord, and in the time of the ungodly he established the worship of God.", "He directed his heart unto the Lord, and in the time of the ungodly he established the worship of God.", ""
33545,70,49,4,"All, except David and Ezekias and Josias, were defective: for they forsook the law of the most High, even the kings of Juda failed.", "All, except David and Ezekias and Josias, were defective: for they forsook the law of the most High, even the kings of Juda failed.", ""
33546,70,49,5,"Therefore he gave their power unto others, and their glory to a strange nation.", "Therefore he gave their power unto others, and their glory to a strange nation.", ""
33547,70,49,6,"They burnt the chosen city of the sanctuary, and made the streets desolate, according to the prophecy of Jeremias.", "They burnt the chosen city of the sanctuary, and made the streets desolate, according to the prophecy of Jeremias.", ""
33548,70,49,7,"For they entreated him evil, who nevertheless was a prophet, sanctified in his mother’s womb, that he might root out, and afflict, and destroy; and that he might build up also, and plant.", "For they entreated him evil, who nevertheless was a prophet, sanctified in his mother’s womb, that he might root out, and afflict, and destroy; and that he might build up also, and plant.", ""
33549,70,49,8,"It was Ezekiel who saw the glorious vision, which was shewed him upon the chariot of the cherubims.", "It was Ezekiel who saw the glorious vision, which was shewed him upon the chariot of the cherubims.", ""
33550,70,49,9,"For he made mention of the enemies under the figure of the rain, and directed them that went right.", "For he made mention of the enemies under the figure of the rain, and directed them that went right.", ""
33551,70,49,10,"And of the twelve prophets let the memorial be blessed, and let their bones flourish again out of their place: for they comforted Jacob, and delivered them by assured hope.", "And of the twelve prophets let the memorial be blessed, and let their bones flourish again out of their place: for they comforted Jacob, and delivered them by assured hope.", ""
33552,70,49,11,"How shall we magnify Zorobabel? even he was as a signet on the right hand:", "How shall we magnify Zorobabel? even he was as a signet on the right hand:", ""
33553,70,49,12,"So was Jesus the son of Josedec: who in their time builded the house, and set up an holy temple to the Lord, which was prepared for everlasting glory.", "So was Jesus the son of Josedec: who in their time builded the house, and set up an holy temple to the Lord, which was prepared for everlasting glory.", ""
33554,70,49,13,"And among the elect was Neemias, whose renown is great, who raised up for us the walls that were fallen, and set up the gates and the bars, and raised up our ruins again.", "And among the elect was Neemias, whose renown is great, who raised up for us the walls that were fallen, and set up the gates and the bars, and raised up our ruins again.", ""
33555,70,49,14,"But upon the earth was no man created like Enoch; for he was taken from the earth.", "But upon the earth was no man created like Enoch; for he was taken from the earth.", ""
33556,70,49,15,"Neither was there a young man born like Joseph, a governor of his brethren, a stay of the people, whose bones were regarded of the Lord.", "Neither was there a young man born like Joseph, a governor of his brethren, a stay of the people, whose bones were regarded of the Lord.", ""
33557,70,49,16,"Sem and Seth were in great honour among men, and so was Adam above every living thing in creation.", "Sem and Seth were in great honour among men, and so was Adam above every living thing in creation.", ""
33558,70,50,1,"Simon the high priest, the son of Onias, who in his life repaired the house again, and in his days fortified the temple:", "Simon the high priest, the son of Onias, who in his life repaired the house again, and in his days fortified the temple:", ""
33559,70,50,2,"And by him was built from the foundation the double height, the high fortress of the wall about the temple:", "And by him was built from the foundation the double height, the high fortress of the wall about the temple:", ""
33560,70,50,3,"In his days the cistern to receive water, being in compass as the sea, was covered with plates of brass:", "In his days the cistern to receive water, being in compass as the sea, was covered with plates of brass:", ""
33561,70,50,4,"He took care of the temple that it should not fall, and fortified the city against besieging:", "He took care of the temple that it should not fall, and fortified the city against besieging:", ""
33562,70,50,5,"How was he honoured in the midst of the people in his coming out of the sanctuary!", "How was he honoured in the midst of the people in his coming out of the sanctuary!", ""
33563,70,50,6,"He was as the morning star in the midst of a cloud, and as the moon at the full:", "He was as the morning star in the midst of a cloud, and as the moon at the full:", ""
33564,70,50,7,"As the sun shining upon the temple of the most High, and as the rainbow giving light in the bright clouds:", "As the sun shining upon the temple of the most High, and as the rainbow giving light in the bright clouds:", ""
33565,70,50,8,"And as the flower of roses in the spring of the year, as lilies by the rivers of waters, and as the branches of the frankincense tree in the time of summer:", "And as the flower of roses in the spring of the year, as lilies by the rivers of waters, and as the branches of the frankincense tree in the time of summer:", ""
33566,70,50,9,"As fire and incense in the censer, and as a vessel of beaten gold set with all manner of precious stones:", "As fire and incense in the censer, and as a vessel of beaten gold set with all manner of precious stones:", ""
33567,70,50,10,"And as a fair olive tree budding forth fruit, and as a cypress tree which groweth up to the clouds.", "And as a fair olive tree budding forth fruit, and as a cypress tree which groweth up to the clouds.", ""
33568,70,50,11,"When he put on the robe of honour, and was clothed with the perfection of glory, when he went up to the holy altar, he made the garment of holiness honourable.", "When he put on the robe of honour, and was clothed with the perfection of glory, when he went up to the holy altar, he made the garment of holiness honourable.", ""
33569,70,50,12,"When he took the portions out of the priests’ hands, he himself stood by the hearth of the altar, compassed about, as a young cedar in Libanus; and as palm trees compassed they him round about.", "When he took the portions out of the priests’ hands, he himself stood by the hearth of the altar, compassed about, as a young cedar in Libanus; and as palm trees compassed they him round about.", ""
33570,70,50,13,"So were all the sons of Aaron in their glory, and the oblations of the Lord in their hands, before all the congregation of Israel.", "So were all the sons of Aaron in their glory, and the oblations of the Lord in their hands, before all the congregation of Israel.", ""
33571,70,50,14,"And finishing the service at the altar, that he might adorn the offering of the most high Almighty,", "And finishing the service at the altar, that he might adorn the offering of the most high Almighty,", ""
33572,70,50,15,"He stretched out his hand to the cup, and poured of the blood of the grape, he poured out at the foot of the altar a sweetsmelling savour unto the most high King of all.", "He stretched out his hand to the cup, and poured of the blood of the grape, he poured out at the foot of the altar a sweetsmelling savour unto the most high King of all.", ""
33573,70,50,16,"Then shouted the sons of Aaron, and sounded the silver trumpets, and made a great noise to be heard, for a remembrance before the most High.", "Then shouted the sons of Aaron, and sounded the silver trumpets, and made a great noise to be heard, for a remembrance before the most High.", ""
33574,70,50,17,"Then all the people together hasted, and fell down to the earth upon their faces to worship their Lord God Almighty, the most High.", "Then all the people together hasted, and fell down to the earth upon their faces to worship their Lord God Almighty, the most High.", ""
33575,70,50,18,"The singers also sang praises with their voices, with great variety of sounds was there made sweet melody.", "The singers also sang praises with their voices, with great variety of sounds was there made sweet melody.", ""
33576,70,50,19,"And the people besought the Lord, the most High, by prayer before him that is merciful, till the solemnity of the Lord was ended, and they had finished his service.", "And the people besought the Lord, the most High, by prayer before him that is merciful, till the solemnity of the Lord was ended, and they had finished his service.", ""
33577,70,50,20,"Then he went down, and lifted up his hands over the whole congregation of the children of Israel, to give the blessing of the Lord with his lips, and to rejoice in his name.", "Then he went down, and lifted up his hands over the whole congregation of the children of Israel, to give the blessing of the Lord with his lips, and to rejoice in his name.", ""
33578,70,50,21,"And they bowed themselves down to worship the second time, that they might receive a blessing from the most High.", "And they bowed themselves down to worship the second time, that they might receive a blessing from the most High.", ""
33579,70,50,22,"Now therefore bless ye the God of all, which only doeth wondrous things every where, which exalteth our days from the womb, and dealeth with us according to his mercy.", "Now therefore bless ye the God of all, which only doeth wondrous things every where, which exalteth our days from the womb, and dealeth with us according to his mercy.", ""
33580,70,50,23,"He grant us joyfulness of heart, and that peace may be in our days in Israel for ever:", "He grant us joyfulness of heart, and that peace may be in our days in Israel for ever:", ""
33581,70,50,24,"That he would confirm his mercy with us, and deliver us at his time!", "That he would confirm his mercy with us, and deliver us at his time!", ""
33582,70,50,25,"There be two manner of nations which my heart abhorreth, and the third is no nation:", "There be two manner of nations which my heart abhorreth, and the third is no nation:", ""
33583,70,50,26,"They that sit upon the mountain of Samaria, and they that dwell among the Philistines, and that foolish people that dwell in Sichem.", "They that sit upon the mountain of Samaria, and they that dwell among the Philistines, and that foolish people that dwell in Sichem.", ""
33584,70,50,27,"Jesus the son of Sirach of Jerusalem hath written in this book the instruction of understanding and knowledge, who out of his heart poured forth wisdom.", "Jesus the son of Sirach of Jerusalem hath written in this book the instruction of understanding and knowledge, who out of his heart poured forth wisdom.", ""
33585,70,50,28,"Blessed is he that shall be exercised in these things; and he that layeth them up in his heart shall become wise.", "Blessed is he that shall be exercised in these things; and he that layeth them up in his heart shall become wise.", ""
33586,70,50,29,"For if he do them, he shall be strong to all things: for the light of the Lord leadeth him, who giveth wisdom to the godly. Blessed be the name of the Lord for ever. Amen, Amen.", "For if he do them, he shall be strong to all things: for the light of the Lord leadeth him, who giveth wisdom to the godly. Blessed be the name of the Lord for ever. Amen, Amen.", ""
33587,70,51,1,"I will thank thee, O Lord and King, and praise thee, O God my Saviour: I do give praise unto thy name:", "I will thank thee, O Lord and King, and praise thee, O God my Saviour: I do give praise unto thy name:", ""
33588,70,51,2,"For thou art my defender and helper, and has preserved my body from destruction, and from the snare of the slanderous tongue, and from the lips that forge lies, and has been mine helper against mine adversaries:", "For thou art my defender and helper, and has preserved my body from destruction, and from the snare of the slanderous tongue, and from the lips that forge lies, and has been mine helper against mine adversaries:", ""
33589,70,51,3,"And hast delivered me, according to the multitude of they mercies and greatness of thy name, from the teeth of them that were ready to devour me, and out of the hands of such as sought after my life, and from the manifold afflictions which I had;", "And hast delivered me, according to the multitude of they mercies and greatness of thy name, from the teeth of them that were ready to devour me, and out of the hands of such as sought after my life, and from the manifold afflictions which I had;", ""
33590,70,51,4,"From the choking of fire on every side, and from the midst of the fire which I kindled not;", "From the choking of fire on every side, and from the midst of the fire which I kindled not;", ""
33591,70,51,5,"From the depth of the belly of hell, from an unclean tongue, and from lying words.", "From the depth of the belly of hell, from an unclean tongue, and from lying words.", ""
33592,70,51,6,"By an accusation to the king from an unrighteous tongue my soul drew near even unto death, my life was near to the hell beneath.", "By an accusation to the king from an unrighteous tongue my soul drew near even unto death, my life was near to the hell beneath.", ""
33593,70,51,7,"They compassed me on every side, and there was no man to help me: I looked for the succour of men, but there was none.", "They compassed me on every side, and there was no man to help me: I looked for the succour of men, but there was none.", ""
33594,70,51,8,"Then thought I upon thy mercy, O Lord, and upon thy acts of old, how thou deliverest such as wait for thee, and savest them out of the hands of the enemies.", "Then thought I upon thy mercy, O Lord, and upon thy acts of old, how thou deliverest such as wait for thee, and savest them out of the hands of the enemies.", ""
33595,70,51,9,"Then lifted I up my supplications from the earth, and prayed for deliverance from death.", "Then lifted I up my supplications from the earth, and prayed for deliverance from death.", ""
33596,70,51,10,"I called upon the Lord, the Father of my Lord, that he would not leave me in the days of my trouble, and in the time of the proud, when there was no help.", "I called upon the Lord, the Father of my Lord, that he would not leave me in the days of my trouble, and in the time of the proud, when there was no help.", ""
33597,70,51,11,"I will praise thy name continually, and will sing praises with thanksgiving; and so my prayer was heard:", "I will praise thy name continually, and will sing praises with thanksgiving; and so my prayer was heard:", ""
33598,70,51,12,"For thou savedst me from destruction, and deliveredst me from the evil time: therefore will I give thanks, and praise thee, and bless they name, O Lord.", "For thou savedst me from destruction, and deliveredst me from the evil time: therefore will I give thanks, and praise thee, and bless they name, O Lord.", ""
33599,70,51,13,"When I was yet young, or ever I went abroad, I desired wisdom openly in my prayer.", "When I was yet young, or ever I went abroad, I desired wisdom openly in my prayer.", ""
33600,70,51,14,"I prayed for her before the temple, and will seek her out even to the end.", "I prayed for her before the temple, and will seek her out even to the end.", ""
33601,70,51,15,"Even from the flower till the grape was ripe hath my heart delighted in her: my foot went the right way, from my youth up sought I after her.", "Even from the flower till the grape was ripe hath my heart delighted in her: my foot went the right way, from my youth up sought I after her.", ""
33602,70,51,16,"I bowed down mine ear a little, and received her, and gat much learning.", "I bowed down mine ear a little, and received her, and gat much learning.", ""
33603,70,51,17,"I profited therein, therefore will I ascribe glory unto him that giveth me wisdom.", "I profited therein, therefore will I ascribe glory unto him that giveth me wisdom.", ""
33604,70,51,18,"For I purposed to do after her, and earnestly I followed that which is good; so shall I not be confounded.", "For I purposed to do after her, and earnestly I followed that which is good; so shall I not be confounded.", ""
33605,70,51,19,"My soul hath wrestled with her, and in my doings I was exact: I stretched forth my hands to the heaven above, and bewailed my ignorances of her.", "My soul hath wrestled with her, and in my doings I was exact: I stretched forth my hands to the heaven above, and bewailed my ignorances of her.", ""
33606,70,51,20,"I directed my soul unto her, and I found her in pureness: I have had my heart joined with her from the beginning, therefore shall I not be foresaken.", "I directed my soul unto her, and I found her in pureness: I have had my heart joined with her from the beginning, therefore shall I not be foresaken.", ""
33607,70,51,21,"My heart was troubled in seeking her: therefore have I gotten a good possession.", "My heart was troubled in seeking her: therefore have I gotten a good possession.", ""
33608,70,51,22,"The Lord hath given me a tongue for my reward, and I will praise him therewith.", "The Lord hath given me a tongue for my reward, and I will praise him therewith.", ""
33609,70,51,23,"Draw near unto me, ye unlearned, and dwell in the house of learning.", "Draw near unto me, ye unlearned, and dwell in the house of learning.", ""
33610,70,51,24,"Wherefore are ye slow, and what say ye to these things, seeing your souls are very thirsty?", "Wherefore are ye slow, and what say ye to these things, seeing your souls are very thirsty?", ""
33611,70,51,25,"I opened my mouth, and said, Buy her for yourselves without money.", "I opened my mouth, and said, Buy her for yourselves without money.", ""
33612,70,51,26,"Put your neck under the yoke, and let your soul receive instruction: she is hard at hand to find.", "Put your neck under the yoke, and let your soul receive instruction: she is hard at hand to find.", ""
33613,70,51,27,"Behold with your eyes, how that I have but little labour, and have gotten unto me much rest.", "Behold with your eyes, how that I have but little labour, and have gotten unto me much rest.", ""
33614,70,51,28,"Get learning with a great sum of money, and get much gold by her.", "Get learning with a great sum of money, and get much gold by her.", ""
33615,70,51,29,"Let your soul rejoice in his mercy, and be not ashamed of his praise.", "Let your soul rejoice in his mercy, and be not ashamed of his praise.", ""
33616,70,51,30,"Work your work betimes, and in his time he will give you your reward.", "Work your work betimes, and in his time he will give you your reward.", ""
33617,71,1,1,"And these are the words of the book, which Baruch the son of Nerias, the son of Maasias, the son of Sedecias, the son of Asadias, the son of Chelcias, wrote in Babylon,", "And these are the words of the book, which Baruch the son of Nerias, the son of Maasias, the son of Sedecias, the son of Asadias, the son of Chelcias, wrote in Babylon,", ""
33618,71,1,2,"In the fifth year, and in the seventh day of the month, what time as the Chaldeans took Jerusalem, and burnt it with fire.", "In the fifth year, and in the seventh day of the month, what time as the Chaldeans took Jerusalem, and burnt it with fire.", ""
33619,71,1,3,"And Baruch did read the words of this book in the hearing of Jechonias the son of Joachim king of Juda, and in the ears of all the people that came to hear the book,", "And Baruch did read the words of this book in the hearing of Jechonias the son of Joachim king of Juda, and in the ears of all the people that came to hear the book,", ""
33620,71,1,4,"And in the hearing of the nobles, and of the king’s sons, and in the hearing of the elders, and of all the people, from the lowest unto the highest, even of all them that dwelt at Babylon by the river Sud.", "And in the hearing of the nobles, and of the king’s sons, and in the hearing of the elders, and of all the people, from the lowest unto the highest, even of all them that dwelt at Babylon by the river Sud.", ""
33621,71,1,5,"Whereupon they wept, fasted, and prayed before the Lord.", "Whereupon they wept, fasted, and prayed before the Lord.", ""
33622,71,1,6,"They made also a collection of money according to every man’s power:", "They made also a collection of money according to every man’s power:", ""
33623,71,1,7,"And they sent it to Jerusalem unto Joachim the high priest, the son of Chelcias, son of Salom, and to the priests, and to all the people which were found with him at Jerusalem,", "And they sent it to Jerusalem unto Joachim the high priest, the son of Chelcias, son of Salom, and to the priests, and to all the people which were found with him at Jerusalem,", ""
33624,71,1,8,"At the same time when he received the vessels of the house of the Lord, that were carried out of the temple, to return them into the land of Juda, the tenth day of the month Sivan, namely, silver vessels, which Sedecias the son of Josias king of Jada had made,", "At the same time when he received the vessels of the house of the Lord, that were carried out of the temple, to return them into the land of Juda, the tenth day of the month Sivan, namely, silver vessels, which Sedecias the son of Josias king of Jada had made,", ""
33625,71,1,9,"After that Nabuchodonosor king of Babylon had carried away Jechonias, and the princes, and the captives, and the mighty men, and the people of the land, from Jerusalem, and brought them unto Babylon.", "After that Nabuchodonosor king of Babylon had carried away Jechonias, and the princes, and the captives, and the mighty men, and the people of the land, from Jerusalem, and brought them unto Babylon.", ""
33626,71,1,10,"And they said, Behold, we have sent you money to buy you burnt offerings, and sin offerings, and incense, and prepare ye manna, and offer upon the altar of the Lord our God;", "And they said, Behold, we have sent you money to buy you burnt offerings, and sin offerings, and incense, and prepare ye manna, and offer upon the altar of the Lord our God;", ""
33627,71,1,11,"And pray for the life of Nabuchodonosor king of Babylon, and for the life of Balthasar his son, that their days may be upon earth as the days of heaven:", "And pray for the life of Nabuchodonosor king of Babylon, and for the life of Balthasar his son, that their days may be upon earth as the days of heaven:", ""
33628,71,1,12,"And the Lord will give us strength, and lighten our eyes, and we shall live under the shadow of Nabuchodonosor king of Babylon, and under the shadow of Balthasar his son, and we shall serve them many days, and find favour in their sight.", "And the Lord will give us strength, and lighten our eyes, and we shall live under the shadow of Nabuchodonosor king of Babylon, and under the shadow of Balthasar his son, and we shall serve them many days, and find favour in their sight.", ""
33629,71,1,13,"Pray for us also unto the Lord our God, for we have sinned against the Lord our God; and unto this day the fury of the Lord and his wrath is not turned from us.", "Pray for us also unto the Lord our God, for we have sinned against the Lord our God; and unto this day the fury of the Lord and his wrath is not turned from us.", ""
33630,71,1,14,"And ye shall read this book which we have sent unto you, to make confession in the house of the Lord, upon the feasts and solemn days.", "And ye shall read this book which we have sent unto you, to make confession in the house of the Lord, upon the feasts and solemn days.", ""
33631,71,1,15,"And ye shall say, To the Lord our God belongeth righteousness, but unto us the confusion of faces, as it is come to pass this day, unto them of Juda, and to the inhabitants of Jerusalem,", "And ye shall say, To the Lord our God belongeth righteousness, but unto us the confusion of faces, as it is come to pass this day, unto them of Juda, and to the inhabitants of Jerusalem,", ""
33632,71,1,16,"And to our kings, and to our princes, and to our priests, and to our prophets, and to our fathers:", "And to our kings, and to our princes, and to our priests, and to our prophets, and to our fathers:", ""
33633,71,1,17,"For we have sinned before the Lord,", "For we have sinned before the Lord,", ""
33634,71,1,18,"And disobeyed him, and have not hearkened unto the voice of the Lord our God, to walk in the commandments that he gave us openly:", "And disobeyed him, and have not hearkened unto the voice of the Lord our God, to walk in the commandments that he gave us openly:", ""
33635,71,1,19,"Since the day that the Lord brought our forefathers out of the land of Egypt, unto this present day, we have been disobedient unto the Lord our God, and we have been negligent in not hearing his voice.", "Since the day that the Lord brought our forefathers out of the land of Egypt, unto this present day, we have been disobedient unto the Lord our God, and we have been negligent in not hearing his voice.", ""
33636,71,1,20,"Wherefore the evils cleaved unto us, and the curse, which the Lord appointed by Moses his servant at the time that he brought our fathers out of the land of Egypt, to give us a land that floweth with milk and honey, like as it is to see this day.", "Wherefore the evils cleaved unto us, and the curse, which the Lord appointed by Moses his servant at the time that he brought our fathers out of the land of Egypt, to give us a land that floweth with milk and honey, like as it is to see this day.", ""
33637,71,1,21,"Nevertheless we have not hearkened unto the voice of the Lord our God, according unto all the words of the prophets, whom he sent unto us:", "Nevertheless we have not hearkened unto the voice of the Lord our God, according unto all the words of the prophets, whom he sent unto us:", ""
33638,71,1,22,"But every man followed the imagination of his own wicked heart, to serve strange gods, and to do evil in the sight of the Lord our God.", "But every man followed the imagination of his own wicked heart, to serve strange gods, and to do evil in the sight of the Lord our God.", ""
